,id,name,seller_type,owner,engine
6084,6085,Maruti Baleno Alpha Automatic,Individual,First Owner,1197 CC
6085,6086,Tata Safari Storme EX,Individual,First Owner,2179 CC
6086,6087,Maruti Alto LXi,Individual,Second Owner,796 CC
6087,6088,Renault KWID RXT,Individual,First Owner,799 CC
6088,6089,Datsun GO T BSIV,Individual,Second Owner,1198 CC
6089,6090,Maruti Vitara Brezza VDi Option,Individual,First Owner,1248 CC
6090,6091,Hyundai Xcent 1.2 VTVT SX,Individual,First Owner,1197 CC
6091,6092,Maruti Alto 800 LXI,Individual,First Owner,796 CC
6092,6093,Hyundai i20 1.2 Sportz,Individual,Second Owner,1197 CC
6093,6094,Hyundai i20 Active 1.4 SX with AVN,Individual,Second Owner,1396 CC
6094,6095,Maruti Swift Dzire VDI,Individual,First Owner,1248 CC
6095,6096,Maruti Ertiga ZDI,Individual,Second Owner,1248 CC
6096,6097,Maruti Ertiga ZDI,Individual,Second Owner,1248 CC
6097,6098,Renault Duster 85PS Diesel RxE,Individual,First Owner,1461 CC
6098,6099,Renault Duster 85PS Diesel RxE,Individual,First Owner,1461 CC
6099,6100,Toyota Etios GD SP,Individual,Second Owner,
6100,6101,Toyota Etios GD SP,Individual,Third Owner,
6101,6102,Maruti Swift VDI BSIV,Individual,Second Owner,
6102,6103,Ford Freestyle Trend Diesel BSIV,Individual,First Owner,1498 CC
6103,6104,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Individual,Second Owner,2143 CC
6104,6105,Mercedes-Benz New C-Class 250 CDI Classic,Individual,First Owner,2148 CC
6105,6106,Maruti Swift Dzire VXI 1.2,Individual,First Owner,1197 CC
6106,6107,Ford Ecosport 1.5 Diesel Titanium,Individual,First Owner,1498 CC
6107,6108,Mahindra XUV300 W8 Option Diesel BSIV,Individual,First Owner,1497 CC
6108,6109,Volkswagen Polo 2015-2019 1.5 TDI Highline Plus,Dealer,First Owner,1498 CC
6109,6110,Mahindra XUV300 W8 Option BSIV,Dealer,First Owner,1197 CC
6110,6111,Hyundai Creta 1.6 CRDi AT SX Plus,Individual,First Owner,1582 CC
6111,6112,Hyundai i20 1.4 Asta Option,Individual,First Owner,1396 CC
6112,6113,Hyundai i20 1.4 Sportz,Individual,First Owner,1396 CC
6113,6114,Maruti Ciaz 1.3 Alpha,Individual,First Owner,1248 CC
6114,6115,Maruti Swift VXI BSIV,Dealer,First Owner,1197 CC
6115,6116,Volkswagen Ameo 1.5 TDI Highline 16 Alloy,Individual,First Owner,1498 CC
6116,6117,Renault Duster 85PS Diesel RxL,Individual,First Owner,1461 CC
6117,6118,Hyundai i10 Magna,Individual,First Owner,1197 CC
6118,6119,Maruti Baleno Sigma 1.2,Individual,First Owner,1197 CC
6119,6120,Datsun GO T Option BSIV,Dealer,First Owner,1198 CC
6120,6121,Hyundai Creta 1.4 CRDi Base,Individual,First Owner,1396 CC
6121,6122,Maruti Swift Dzire VDI,Individual,First Owner,1248 CC
6122,6123,Tata Manza Club Class Quadrajet90 EX,Individual,First Owner,1248 CC
6123,6124,Renault Triber RXZ BSIV,Individual,First Owner,999 CC
6124,6125,Maruti Swift Dzire VDI,Individual,First Owner,1248 CC
6125,6126,Maruti Swift Dzire Vdi BSIV,Individual,First Owner,1248 CC
6126,6127,Volkswagen Polo 1.2 MPI Comfortline,Individual,Second Owner,1199 CC
6127,6128,Volkswagen Polo 1.2 MPI Comfortline,Individual,Second Owner,1199 CC
6128,6129,Maruti Wagon R LXI Minor,Individual,Second Owner,1061 CC
6129,6130,Hyundai i10 Era,Individual,First Owner,1086 CC
6130,6131,Tata Indigo CS LX (TDI) BS III,Individual,Third Owner,1396 CC
6131,6132,Honda City V MT,Dealer,First Owner,1497 CC
6132,6133,Maruti Swift VDI BSIV,Dealer,First Owner,1248 CC
6133,6134,Maruti Ignis 1.2 Delta BSIV,Dealer,First Owner,1197 CC
6134,6135,Maruti Swift ZDI Plus,Dealer,Second Owner,1248 CC
6135,6136,Maruti Swift Dzire Tour LDI,Dealer,First Owner,1248 CC
6136,6137,Ford Figo Titanium Blu,Dealer,First Owner,1194 CC
6137,6138,Hyundai Grand i10 Magna,Dealer,First Owner,1197 CC
6138,6139,Tata Indica V2 GLX BSIII,Dealer,First Owner,1396 CC
6139,6140,Hyundai EON Magna Plus Option,Dealer,First Owner,814 CC
6140,6141,Maruti Celerio ZXI,Dealer,First Owner,998 CC
6141,6142,Maruti Swift VXI,Dealer,Second Owner,1197 CC
6142,6143,Hyundai Grand i10 Asta Option,Individual,First Owner,1197 CC
6143,6144,Ford EcoSport 1.5 Diesel Titanium BSIV,Dealer,Second Owner,1498 CC
6144,6145,Honda Brio S MT,Individual,Second Owner,1198 CC
6145,6146,Hyundai i20 1.2 Asta,Individual,First Owner,1197 CC
6146,6147,Honda City i-VTEC V,Individual,First Owner,1497 CC
6147,6148,Mahindra Bolero 2011-2019 mHAWK D70 ZLX,Individual,First Owner,1493 CC
6148,6149,Maruti Celerio VXI,Individual,Second Owner,998 CC
6149,6150,Mahindra XUV500 W10 2WD,Individual,First Owner,2179 CC
6150,6151,Renault KWID 1.0,Individual,Third Owner,999 CC
6151,6152,Hyundai EON Magna Plus,Individual,Second Owner,814 CC
6152,6153,Maruti Swift VXI Optional,Individual,First Owner,1197 CC
6153,6154,Maruti Alto LXi,Individual,First Owner,796 CC
6154,6155,Maruti Swift Dzire LDIX Limited Edition,Individual,Second Owner,1248 CC
6155,6156,Maruti Alto K10 2010-2014 VXI,Individual,Third Owner,998 CC
6156,6157,Maruti Alto K10 2010-2014 VXI,Individual,Third Owner,998 CC
6157,6158,Hyundai EON 1.0 Era Plus,Individual,First Owner,998 CC
6158,6159,Ford Fiesta Classic 1.6 Duratec CLXI,Individual,First Owner,1596 CC
6159,6160,Mahindra KUV 100 mFALCON D75 K2 Plus,Individual,First Owner,1198 CC
6160,6161,Hyundai Xcent 1.2 CRDi E Plus,Individual,First Owner,1186 CC
6161,6162,Maruti 800 Std,Individual,First Owner,796 CC
6162,6163,Ford Aspire Titanium BSIV,Individual,First Owner,1194 CC
6163,6164,Datsun RediGO SV 1.0,Individual,First Owner,999 CC
6164,6165,Maruti 800 AC,Individual,Second Owner,796 CC
6165,6166,Maruti Wagon R VXI BS IV,Individual,First Owner,998 CC
6166,6167,Jaguar XE 2016-2019 2.0L Diesel Prestige,Dealer,First Owner,1999 CC
6167,6168,Lexus ES 300h,Dealer,First Owner,2487 CC
6168,6169,Jaguar XF 2.0 Diesel Portfolio,Dealer,First Owner,1999 CC
6169,6170,Tata Safari Storme EX,Individual,First Owner,2179 CC
6170,6171,Volvo XC40 D4 Inscription BSIV,Individual,First Owner,1969 CC
6171,6172,Toyota Camry 2.5 Hybrid,Trustmark Dealer,First Owner,2494 CC
6172,6173,Maruti Wagon R LXI,Trustmark Dealer,First Owner,998 CC
6173,6174,Maruti Baleno Alpha 1.3,Dealer,First Owner,1248 CC
6174,6175,Honda Jazz VX,Trustmark Dealer,First Owner,1199 CC
6175,6176,Toyota Innova 2.5 VX (Diesel) 7 Seater,Trustmark Dealer,Second Owner,2494 CC
6176,6177,Maruti Swift AMT VVT VXI,Trustmark Dealer,First Owner,1197 CC
6177,6178,Toyota Etios VX,Trustmark Dealer,First Owner,1496 CC
6178,6179,Maruti Swift AMT ZXI,Dealer,First Owner,1197 CC
6179,6180,Hyundai Grand i10 1.2 CRDi Sportz,Dealer,First Owner,1186 CC
6180,6181,BMW X4 M Sport X xDrive20d,Dealer,First Owner,1995 CC
6181,6182,BMW X4 M Sport X xDrive20d,Dealer,First Owner,1995 CC
6182,6183,Honda Amaze V CVT Petrol BSIV,Trustmark Dealer,First Owner,1199 CC
6183,6184,Skoda Rapid 1.6 MPI AT Elegance,Dealer,First Owner,1598 CC
6184,6185,Volvo V40 D3 R-Design,Dealer,First Owner,1984 CC
6185,6186,Renault KWID RXT Optional,Individual,First Owner,799 CC
6186,6187,Nissan Terrano XL 110 PS,Individual,First Owner,1461 CC
6187,6188,Maruti Celerio ZXI Optional MT BSIV,Individual,First Owner,998 CC
6188,6189,Hyundai Creta 1.6 CRDi SX Option,Individual,First Owner,1582 CC
6189,6190,Tata Zest Quadrajet 1.3 75PS XM,Individual,First Owner,1248 CC
6190,6191,Maruti Swift VDI BSIV,Individual,First Owner,1248 CC
6191,6192,Hyundai Verna 1.6 SX,Individual,Third Owner,1582 CC
6192,6193,Maruti Swift Dzire VDI,Individual,Second Owner,1248 CC
6193,6194,Fiat Grande Punto EVO 1.2 Dynamic,Individual,Third Owner,1172 CC
6194,6195,Maruti Swift Dzire ZDi,Individual,Third Owner,1248 CC
6195,6196,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Individual,Fourth & Above Owner,2494 CC
6196,6197,Volkswagen Vento Petrol Trendline,Individual,First Owner,1598 CC
6197,6198,Mahindra Bolero DI DX 8 Seater,Individual,Second Owner,2523 CC
6198,6199,Datsun RediGO AMT 1.0 S,Individual,First Owner,999 CC
6199,6200,Hyundai Grand i10 Magna,Individual,Third Owner,1197 CC
6200,6201,Mahindra Scorpio SLE BSIII,Individual,Third Owner,2179 CC
6201,6202,Volkswagen Vento 1.5 TDI Highline,Individual,Second Owner,1498 CC
6202,6203,Maruti Swift VXI Optional,Individual,First Owner,1197 CC
6203,6204,Skoda Rapid Monte Carlo 1.5 TDI AT BSIV,Individual,First Owner,1498 CC
6204,6205,Maruti Alto LXi BSIII,Individual,First Owner,796 CC
6205,6206,Hyundai EON Magna Plus,Individual,First Owner,814 CC
6206,6207,Renault Duster 110PS Diesel RxL Explore,Individual,First Owner,1461 CC
6207,6208,Mahindra XUV500 W8 2WD,Individual,First Owner,2179 CC
6208,6209,Renault KWID 1.0 RXT BSIV,Individual,First Owner,999 CC
6209,6210,Renault KWID RXL,Individual,First Owner,799 CC
6210,6211,Maruti Swift Dzire VXI,Individual,First Owner,1197 CC
6211,6212,Hyundai i10 Era,Individual,Second Owner,1086 CC
6212,6213,Maruti Vitara Brezza ZDi,Individual,First Owner,1248 CC
6213,6214,Volvo XC40 D4 Inscription BSIV,Individual,First Owner,1969 CC
6214,6215,Volkswagen Jetta 1.6 Trendline,Individual,Second Owner,1595 CC
6215,6216,Toyota Fortuner 2.8 4WD AT BSIV,Individual,First Owner,2755 CC
6216,6217,Tata Manza Aura (ABS) Quadrajet BS IV,Individual,First Owner,1248 CC
6217,6218,Toyota Land Cruiser Prado VX L,Individual,First Owner,2982 CC
6218,6219,Honda City i DTEC VX,Individual,Second Owner,1498 CC
6219,6220,Chevrolet Tavera Neo LS B3 - 10 seats BSIII,Individual,Second Owner,2499 CC
6220,6221,Honda Civic ZX,Dealer,Test Drive Car,1799 CC
6221,6222,Hyundai EON 1.0 Era Plus,Individual,First Owner,998 CC
6222,6223,Maruti Ertiga BSIV VXI,Individual,First Owner,1373 CC
6223,6224,Maruti Alto LXi,Individual,Second Owner,796 CC
6224,6225,Maruti Ertiga ZDI,Individual,First Owner,1248 CC
6225,6226,Maruti Alto LX,Individual,First Owner,796 CC
6226,6227,Maruti Wagon R AMT VXI Plus,Individual,First Owner,998 CC
6227,6228,Nissan Sunny Diesel XL,Individual,First Owner,1461 CC
6228,6229,Honda Jazz 1.2 V AT i VTEC Privilege,Individual,First Owner,1199 CC
6229,6230,Hyundai Grand i10 Sportz,Individual,First Owner,1197 CC
6230,6231,Maruti Swift AMT ZXI Plus BSIV,Individual,First Owner,1197 CC
6231,6232,Maruti Swift VXI Optional,Individual,First Owner,1197 CC
6232,6233,Honda City i DTEC V,Individual,First Owner,1498 CC
6233,6234,Chevrolet Spark 1.0 LT,Individual,First Owner,995 CC
6234,6235,Mahindra Bolero 2011-2019 DI - AC BS III,Individual,First Owner,2523 CC
6235,6236,Hyundai i20 Asta 1.4 CRDi,Individual,First Owner,1396 CC
6236,6237,Nissan Terrano XL Plus 85 PS,Individual,First Owner,1461 CC
6237,6238,Chevrolet Enjoy 1.3 TCDi LS 7,Individual,Second Owner,1248 CC
6238,6239,Toyota Innova 2.5 VX (Diesel) 7 Seater,Individual,First Owner,2494 CC
6239,6240,Hyundai Verna 1.6 CRDi S,Individual,First Owner,1582 CC
6240,6241,Maruti Swift VXI,Individual,First Owner,1197 CC
6241,6242,Honda Brio 1.2 E MT,Individual,First Owner,1198 CC
6242,6243,Maruti Swift Dzire VDI,Individual,First Owner,1248 CC
6243,6244,Maruti Baleno Alpha 1.3,Individual,First Owner,1248 CC
6244,6245,Honda Jazz 1.5 V i DTEC,Individual,First Owner,1498 CC
6245,6246,Maruti Swift VDI BSIV,Individual,First Owner,1248 CC
6246,6247,Renault KWID RXT,Individual,First Owner,799 CC
6247,6248,Ford Figo Diesel ZXI,Individual,First Owner,1399 CC
6248,6249,Mahindra XUV500 W10 2WD,Individual,First Owner,2179 CC
6249,6250,Hyundai i20 Asta 1.4 CRDi (Diesel),Individual,Second Owner,1396 CC
6250,6251,Toyota Innova 2.5 V Diesel 7-seater,Individual,Second Owner,2494 CC
6251,6252,Ford Figo 1.5D Titanium Opt MT,Individual,Second Owner,1498 CC
6252,6253,Maruti Ciaz ZDi Plus SHVS,Individual,First Owner,1248 CC
6253,6254,Hyundai i10 LPG,Individual,Third Owner,1086 CC
6254,6255,Renault KWID RXT Optional,Individual,First Owner,799 CC
6255,6256,Tata Hexa XT,Individual,First Owner,2179 CC
6256,6257,Maruti Alto LX BSIII,Dealer,Second Owner,796 CC
6257,6258,Maruti Celerio ZXI MT BSIV,Dealer,First Owner,998 CC
6258,6259,BMW 6 Series GT 630d Luxury Line,Individual,First Owner,2993 CC
6259,6260,Maruti Alto LXi,Individual,Second Owner,796 CC
6260,6261,Hyundai Xcent 1.1 CRDi SX Option,Dealer,First Owner,1120 CC
6261,6262,Hyundai i20 1.2 Asta,Dealer,First Owner,1197 CC
6262,6263,Mahindra KUV 100 D75 K6 Plus 5Str,Dealer,First Owner,1198 CC
6263,6264,Tata Manza Aura (ABS) Quadrajet,Dealer,First Owner,1248 CC
6264,6265,Mahindra Thar CRDe,Dealer,First Owner,2498 CC
6265,6266,Datsun GO A Petrol,Dealer,First Owner,1198 CC
6266,6267,Maruti Alto 800 VXI BSIV,Dealer,First Owner,796 CC
6267,6268,Hyundai Elite i20 Sportz Plus Dual Tone BSIV,Dealer,First Owner,1197 CC
6268,6269,Maruti Swift VXI,Dealer,First Owner,1197 CC
6269,6270,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,Dealer,Second Owner,1498 CC
6270,6271,Maruti Ertiga ZDI Plus,Dealer,First Owner,1248 CC
6271,6272,Maruti Alto 800 LXI BSIV,Dealer,First Owner,796 CC
6272,6273,Hyundai i20 2015-2017 Magna 1.2,Dealer,First Owner,1197 CC
6273,6274,Hyundai i20 Asta 1.2,Dealer,First Owner,1197 CC
6274,6275,Maruti Vitara Brezza ZDi,Dealer,First Owner,1248 CC
6275,6276,Maruti Swift Dzire VDI Optional,Dealer,First Owner,1248 CC
6276,6277,Hyundai EON Era,Individual,First Owner,814 CC
6277,6278,Tata Indica Vista Terra 1.4 TDI,Individual,Second Owner,1405 CC
6278,6279,Maruti Ertiga ZDI Plus,Dealer,First Owner,1248 CC
6279,6280,Toyota Fortuner 4x2 AT,Dealer,Second Owner,2982 CC
6280,6281,Maruti Vitara Brezza ZDi,Dealer,First Owner,1248 CC
6281,6282,Maruti Ciaz ZDi Plus SHVS,Dealer,Second Owner,1248 CC
6282,6283,Jeep Compass 1.4 Limited,Dealer,First Owner,1368 CC
6283,6284,Hyundai Creta 1.6 SX Diesel,Dealer,First Owner,1582 CC
6284,6285,Maruti Ertiga SHVS VDI,Dealer,First Owner,1248 CC
6285,6286,Maruti Ertiga ZDI,Dealer,First Owner,1248 CC
6286,6287,Maruti Ertiga VDI,Dealer,First Owner,1248 CC
6287,6288,Hyundai i20 Diesel Asta Option,Dealer,First Owner,1396 CC
6288,6289,Toyota Innova 2.5 V Diesel 7-seater,Dealer,First Owner,2494 CC
6289,6290,Honda City 1.5 V MT,Dealer,Second Owner,1497 CC
6290,6291,Datsun GO Plus T,Dealer,First Owner,1198 CC
6291,6292,Maruti Ertiga VDI,Dealer,First Owner,1248 CC
6292,6293,Maruti Ertiga VXI,Dealer,Second Owner,1373 CC
6293,6294,Maruti Swift Dzire VDI,Dealer,First Owner,1248 CC
6294,6295,Hyundai Santro GLS I - Euro II,Dealer,Second Owner,
6295,6296,Maruti Swift ZDi,Dealer,First Owner,1248 CC
6296,6297,Toyota Innova Crysta 2.4 VX MT,Dealer,First Owner,2393 CC
6297,6298,Toyota Innova Crysta 2.4 VX MT,Dealer,First Owner,2393 CC
6298,6299,Hyundai Creta 1.4 CRDi S,Individual,First Owner,1396 CC
6299,6300,Maruti Swift VDI,Individual,First Owner,1248 CC
6300,6301,Maruti Swift Dzire VDI,Individual,First Owner,1248 CC
6301,6302,Hyundai EON Era Plus,Individual,First Owner,814 CC
6302,6303,Honda Civic 1.8 V MT,Individual,Second Owner,1799 CC
6303,6304,Hyundai i10 Era,Individual,Second Owner,1086 CC
6304,6305,Maruti Eeco 5 Seater AC BSIV,Individual,Second Owner,1196 CC
6305,6306,Maruti Alto LXI,Individual,Third Owner,796 CC
6306,6307,Maruti Wagon R LXI Minor,Individual,Second Owner,1061 CC
6307,6308,Maruti Wagon R LXI,Individual,Second Owner,998 CC
6308,6309,Mahindra XUV500 W10 2WD,Individual,First Owner,2179 CC
6309,6310,Hyundai Grand i10 CRDi Sportz,Individual,First Owner,1120 CC
6310,6311,Maruti Swift VDI BSIV,Individual,First Owner,1248 CC
6311,6312,Mahindra Renault Logan 1.5 DLE Diesel,Individual,Second Owner,1461 CC
6312,6313,Maruti Swift Dzire VDi,Individual,Second Owner,1248 CC
6313,6314,Maruti Alto K10 VXI Airbag,Individual,Second Owner,998 CC
6314,6315,Maruti Celerio VXI MT BSIV,Individual,First Owner,998 CC
6315,6316,Maruti Swift 1.3 LXI,Individual,Second Owner,
6316,6317,Mahindra XUV500 W8 2WD,Individual,First Owner,2179 CC
6317,6318,Hyundai Santro Sportz AMT BSIV,Individual,First Owner,1086 CC
6318,6319,Tata Manza Aqua Quadrajet BS IV,Individual,First Owner,1248 CC
6319,6320,Ford Fiesta EXi 1.4 TDCi Ltd,Individual,Second Owner,1399 CC
6320,6321,Maruti 800 AC,Individual,Second Owner,796 CC
6321,6322,Hyundai Grand i10 1.2 Kappa Magna BSIV,Individual,First Owner,1197 CC
6322,6323,Maruti Alto LXi BSIII,Individual,Second Owner,796 CC
6323,6324,Maruti Zen VXI,Individual,First Owner,993 CC
6324,6325,Ford EcoSport 1.5 TDCi Titanium BSIV,Individual,Second Owner,1498 CC
6325,6326,Ford Fiesta 1.4 SXi TDCi ABS,Individual,Second Owner,1399 CC
6326,6327,Maruti Swift Vdi BSIII,Individual,Third Owner,1248 CC
6327,6328,Mahindra XUV500 W10 1.99 mHawk,Individual,First Owner,1997 CC
6328,6329,Ford Fiesta 1.4 ZXi TDCi LE,Individual,First Owner,1399 CC
6329,6330,Ford Fiesta 1.4 ZXi TDCi ABS,Individual,First Owner,1399 CC
6330,6331,Mahindra Xylo D2 BS IV,Individual,First Owner,2489 CC
6331,6332,Nissan Micra Diesel XV,Individual,Third Owner,1461 CC
6332,6333,Mahindra Bolero 2011-2019 SLX,Individual,First Owner,2523 CC
6333,6334,Maruti Ertiga ZXI,Individual,First Owner,1373 CC
6334,6335,Maruti Ertiga ZXI,Individual,First Owner,1373 CC
6335,6336,Maruti Swift Dzire ZXI,Individual,First Owner,1197 CC
6336,6337,Maruti Wagon R VXI BS IV,Individual,Second Owner,998 CC
6337,6338,BMW X1 sDrive20d,Individual,First Owner,1995 CC
6338,6339,Maruti Wagon R Duo Lxi,Individual,First Owner,998 CC
6339,6340,Fiat Grande Punto 1.3 Emotion (Diesel),Individual,First Owner,1248 CC
6340,6341,Ford EcoSport 1.5 Diesel Titanium BSIV,Individual,Second Owner,1498 CC
6341,6342,Chevrolet Cruze LTZ,Individual,Third Owner,1991 CC
6342,6343,Maruti Swift Dzire LDI Optional,Individual,Second Owner,1248 CC
6343,6344,Tata Zest Quadrajet 1.3 XT,Individual,First Owner,1248 CC
6344,6345,Maruti Wagon R Stingray VXI,Individual,Second Owner,998 CC
6345,6346,Maruti Alto 800 Base,Individual,Third Owner,796 CC
6346,6347,Renault Duster 110PS Diesel RXZ Optional with Nav,Individual,First Owner,1461 CC
6347,6348,Mahindra Xylo D2,Individual,Second Owner,2489 CC
6348,6349,Hyundai Santro LS zipPlus,Individual,Second Owner,
6349,6350,Maruti Swift 1.3 LXI,Individual,First Owner,
6350,6351,Maruti Vitara Brezza VDi Option,Individual,Second Owner,1248 CC
6351,6352,Tata Bolt Revotron XE,Individual,First Owner,1193 CC
6352,6353,Chevrolet Beat Diesel,Individual,First Owner,936 CC
6353,6354,Maruti Alto AX,Individual,Second Owner,796 CC
6354,6355,Maruti Omni E 8 Str STD,Individual,First Owner,
6355,6356,Honda City 2017-2020 GXi,Individual,First Owner,1497 CC
6356,6357,Volkswagen Vento Diesel Trendline,Individual,First Owner,1598 CC
6357,6358,Mahindra Bolero SLX,Individual,Second Owner,2523 CC
6358,6359,Hyundai Xcent 1.2 CRDi E Plus,Individual,Second Owner,1186 CC
6359,6360,Hyundai Xcent 1.2 VTVT S,Individual,First Owner,1197 CC
6360,6361,Maruti Alto 800 LXI,Individual,Second Owner,796 CC
6361,6362,Mahindra Supro LX 8 Str,Individual,First Owner,909 CC
6362,6363,Maruti SX4 S Cross 2015-2017 DDiS 200 Alpha,Dealer,First Owner,1248 CC
6363,6364,Maruti SX4 S Cross 2015-2017 DDiS 200 Sigma,Dealer,First Owner,1248 CC
6364,6365,Tata Harrier XZ BSIV,Individual,First Owner,1956 CC
6365,6366,Datsun GO Plus T VDC,Individual,First Owner,1198 CC
6366,6367,Maruti Ritz VDi,Individual,First Owner,1248 CC
6367,6368,Maruti Swift VXI,Individual,First Owner,1197 CC
6368,6369,Maruti Baleno Alpha 1.2,Individual,First Owner,1197 CC
6369,6370,Hyundai Grand i10 1.2 Kappa Sportz BSIV,Individual,First Owner,1197 CC
6370,6371,Hyundai i20 Active 1.2 S,Individual,First Owner,1197 CC
6371,6372,Ford Endeavour 2.2 Titanium AT 4X2,Individual,First Owner,2198 CC
6372,6373,Hyundai i20 1.2 Magna Executive,Individual,First Owner,1197 CC
6373,6374,Tata Indigo CS LX (TDI) BS III,Individual,First Owner,1396 CC
6374,6375,Maruti Eeco 5 Seater AC BSIV,Individual,First Owner,1196 CC
6375,6376,Maruti Alto 800 LXI,Individual,First Owner,796 CC
6376,6377,Maruti Swift AMT VXI,Individual,First Owner,1197 CC
6377,6378,Hyundai i20 Active SX Petrol,Individual,First Owner,1197 CC
6378,6379,Maruti Wagon R VXI Optional,Individual,First Owner,998 CC
6379,6380,Tata Nexon 1.2 Revotron XM,Individual,First Owner,1198 CC
6380,6381,Maruti Swift Dzire VXI,Individual,First Owner,1197 CC
6381,6382,Hyundai i20 1.4 CRDi Asta,Individual,Fourth & Above Owner,1396 CC
6382,6383,Toyota Corolla Altis 1.8 VL AT,Individual,First Owner,1794 CC
6383,6384,Tata Zest Revotron 1.2T XMS,Individual,First Owner,1193 CC
6384,6385,Ford Fiesta Classic 1.4 SXI Duratorq,Individual,Second Owner,1399 CC
6385,6386,Maruti Alto 800 LXI,Individual,Second Owner,796 CC
6386,6387,Maruti Ritz VDi,Individual,Third Owner,1248 CC
6387,6388,Maruti Zen Std,Individual,Third Owner,993 CC
6388,6389,Hyundai EON D Lite Plus,Individual,Second Owner,814 CC
6389,6390,Mahindra Bolero 2011-2019 DI - AC BS III,Individual,First Owner,2523 CC
6390,6391,Hyundai i20 Asta 1.2,Individual,First Owner,1197 CC
